Date,Price
2025-06-27,216.14
2025-06-26,215.09
2025-06-25,214.48
2025-06-24,214.89
2025-06-23,213.27
2025-06-20,212.04
2025-06-18,213.63
2025-06-17,212.98
2025-06-16,214.02
2025-06-13,212.31
2025-06-12,214.35
2025-06-11,215.45
2025-06-10,216.81
2025-06-09,219.45
2025-06-05,217.52
2025-06-04,217.8
2025-06-03,218.3
2025-06-02,217.24
2025-05-30,217.41
2025-05-29,217.45
2025-05-28,217.77
2025-05-27,217.93
2025-05-23,214.06
2025-05-22,216.37
2025-05-21,215.48
2025-05-20,218.52
2025-05-19,219.4
2025-05-16,220.47
2025-05-15,218.62
2025-05-14,217.07
2025-05-13,217.16
2025-05-12,217.09
2025-05-09,209.55
2025-05-08,209.43
2025-05-07,207.15
2025-05-06,207.06
2025-05-05,208.14
2025-05-02,208.34
2025-04-30,204.47
2025-04-29,203.29
2025-04-28,202.37
2025-04-25,201.55
2025-04-24,200.17
2025-04-23,197.5
2025-04-22,192.42
2025-04-17,193.82
2025-04-16,193.08
2025-04-15,196.78
2025-04-14,195.68
2025-04-11,193.75
2025-04-10,192.88
2025-04-09,199.28
2025-04-08,188.28
2025-04-07,189.29
2025-04-04,190.34
2025-04-03,199.95
2025-04-02,213.21
2025-04-01,212.9
2025-03-31,212.34
2025-03-28,211.74
2025-03-27,215.85
2025-03-26,217.29
2025-03-25,219.41
2025-03-24,218.73
2025-03-21,215.68
2025-03-20,215.14
2025-03-19,214.97
2025-03-18,212.23
2025-03-17,214.08
2025-03-14,213.18
2025-03-13,209.46
2025-03-12,210.73
2025-03-11,208.98
2025-03-10,212.48
2025-03-07,217.08
2025-03-06,216.87
2025-03-05,221.55
2025-03-04,222.76
2025-03-03,226.5
2025-02-28,230.94
2025-02-27,227.82
2025-02-26,229.4
2025-02-25,228.97
2025-02-24,230.55
2025-02-21,231.76
2025-02-20,234.33
2025-02-19,236.19
2025-02-18,235.49
2025-02-14,234.05
2025-02-13,235.08
2025-02-12,234.3
2025-02-11,235.18
2025-02-10,235.76
2025-02-07,234.19
2025-02-06,235.27
2025-02-05,233.29
2025-02-04,232.53
2025-02-03,232.38
2025-01-31,232.22
2025-01-30,232.89
2025-01-29,231.69
2025-01-28,231.95
2025-01-27,228.82
2025-01-24,231.15
2025-01-23,233.83
2025-01-22,232.39
2025-01-21,231.61
2025-01-17,231.59
2025-01-16,229.54
2025-01-15,229.45
2025-01-14,225.8
2025-01-13,226.79
2025-01-10,226.42
2025-01-08,228.58
2025-01-07,226.89
2025-01-06,227.88
2025-01-03,228.77
2025-01-02,226.71
2024-12-31,225.14
2024-12-30,225.08
2024-12-27,226.63
2024-12-23,226.53
2024-12-20,225.61
2024-12-19,223.5
2024-12-18,222.75
2024-12-17,227.78
2024-12-16,228.56
2024-12-13,228.58
2024-12-12,229.15
2024-12-11,230.02
2024-12-10,227.89
2024-12-09,227.77
2024-12-06,229.07
2024-12-05,228.85
2024-12-04,229.22
2024-12-03,228.27
2024-12-02,228.67
2024-11-29,226.08
2024-11-27,223.99
2024-11-26,226.42
2024-11-25,225.58
2024-11-22,226.82
2024-11-21,223.83
2024-11-20,222.09
2024-11-19,221.17
2024-11-18,220.68
2024-11-15,220.74
2024-11-14,222.74
2024-11-13,223.22
2024-11-12,222.24
2024-11-11,223.03
2024-11-08,220.79
2024-11-07,218.92
2024-11-06,218.32
2024-11-05,211.44
2024-11-04,209.13
2024-11-01,210.12
2024-10-31,208.81
2024-10-30,212.0
2024-10-29,214.24
2024-10-28,213.72
2024-10-25,212.98
2024-10-24,213.61
2024-10-23,213.54
2024-10-22,214.75
2024-10-21,214.74
2024-10-18,215.18
2024-10-17,214.98
2024-10-16,214.03
2024-10-15,213.09
2024-10-14,214.26
2024-10-11,212.34
2024-10-10,211.52
2024-10-09,210.85
2024-10-08,209.03
2024-10-07,207.88
2024-10-04,209.57
2024-10-03,207.06
2024-10-02,206.97
2024-10-01,206.95
2024-09-30,207.26
2024-09-27,206.07
2024-09-26,206.8
2024-09-25,205.96
2024-09-24,206.49
2024-09-23,206.22
2024-09-20,205.45
2024-09-19,206.45
2024-09-18,203.42
2024-09-17,203.49
2024-09-16,203.38
2024-09-13,203.74
2024-09-12,203.14
2024-09-11,202.1
2024-09-10,199.95
2024-09-09,199.61
2024-09-06,196.55
2024-09-05,200.12
2024-09-04,200.54
2024-09-03,201.52
2024-08-30,205.58
2024-08-29,203.93
2024-08-28,202.73
2024-08-27,202.8
2024-08-26,202.39
2024-08-23,202.29
2024-08-22,201.5
2024-08-21,202.39
2024-08-20,201.47
2024-08-19,203.03
2024-08-16,202.14
2024-08-15,201.68
2024-08-14,198.06
2024-08-13,197.83
2024-08-12,195.63
2024-08-09,195.61
2024-08-08,194.74
2024-08-07,190.81
2024-08-06,191.08
2024-08-05,188.74
2024-08-02,193.86
2024-08-01,201.11
2024-07-31,203.89
2024-07-30,201.58
2024-07-29,202.12
2024-07-26,201.26
2024-07-25,199.0
2024-07-24,200.37
2024-07-23,204.13
2024-07-22,204.0
2024-07-18,202.99
2024-07-17,204.25
2024-07-16,207.9
2024-07-15,206.33
2024-07-12,206.23
2024-07-11,205.73
2024-07-10,207.58
2024-07-09,205.69
2024-07-08,205.63
2024-07-05,205.41
2024-07-03,204.93
2024-07-02,204.77
2024-07-01,204.25
2024-06-28,203.92
2024-06-27,204.5
2024-06-26,204.73
2024-06-25,204.57
2024-06-24,203.47
2024-06-21,204.19
2024-06-20,204.05
2024-06-18,204.12
2024-06-17,203.69
2024-06-14,202.91
2024-06-13,202.23
2024-06-12,201.39
2024-06-11,201.48
2024-06-10,205.26
2024-06-07,203.51
2024-06-06,202.69
2024-06-05,202.65
2024-06-04,200.39
2024-06-03,200.81
2024-05-31,200.47
2024-05-30,199.32
2024-05-29,200.68
2024-05-28,201.26
2024-05-24,201.52
2024-05-23,201.05
2024-05-22,201.44
2024-05-21,201.75
2024-05-20,201.39
2024-05-17,201.15
2024-05-16,201.24
2024-05-15,201.52
2024-05-14,200.24
2024-05-13,199.7
2024-05-10,200.32
2024-05-09,199.8
2024-05-08,199.1
2024-05-07,198.77
2024-05-06,198.25
2024-05-03,196.66
2024-05-02,195.84
2024-04-30,194.57
2024-04-29,196.97
2024-04-26,196.65
2024-04-25,194.39
2024-04-24,195.83
2024-04-23,195.98
2024-04-22,194.17
2024-04-19,192.23
2024-04-18,193.58
2024-04-17,194.56
2024-04-16,195.46
2024-04-15,196.2
2024-04-12,198.74
2024-04-11,199.74
2024-04-10,198.13
2024-04-09,198.05
2024-04-08,198.31
2024-04-05,198.37
2024-04-04,196.46
2024-04-03,199.02
2024-04-02,199.25
2024-03-28,200.4
2024-03-27,200.02
2024-03-26,199.0
2024-03-25,198.93
2024-03-22,199.24
2024-03-21,198.81
2024-03-20,198.27
2024-03-19,196.66
2024-03-18,195.3
2024-03-15,194.24
2024-03-14,195.22
2024-03-13,194.93
2024-03-12,195.26
2024-03-11,192.88
2024-03-08,193.1
2024-03-07,194.77
2024-03-06,192.92
2024-03-05,192.12
2024-03-04,194.16
2024-03-01,194.67
2024-02-29,193.04
2024-02-28,192.17
2024-02-27,192.34
2024-02-26,192.06
2024-02-23,193.12
2024-02-22,192.96
2024-02-21,189.66
2024-02-20,189.31
2024-02-16,190.98
2024-02-15,191.83
2024-02-14,190.81
2024-02-13,189.11
2024-02-12,190.91
2024-02-09,190.08
2024-02-08,189.78
2024-02-07,189.66
2024-02-06,188.96
2024-02-05,188.72
2024-02-02,188.3
2024-02-01,186.14
2024-01-31,184.0
2024-01-30,186.7
2024-01-29,187.1
2024-01-26,184.98
2024-01-24,183.61
2024-01-23,183.99
2024-01-22,183.12
2024-01-19,182.46
2024-01-18,181.04
2024-01-17,179.72
2024-01-16,180.62
2024-01-12,180.12
2024-01-11,179.96
2024-01-10,179.91
2024-01-09,179.77
2024-01-08,178.77
2023-12-29,178.17
2023-12-28,177.67
2023-12-22,177.64
2023-12-21,177.36
2023-12-20,176.22
2023-12-19,177.92
2023-12-18,177.75
2023-12-15,177.23
2023-12-14,176.54
2023-12-13,178.52
2023-12-12,176.96
2023-12-11,176.79
2023-12-08,175.89
2023-12-07,175.1
2023-12-06,173.65
2023-12-05,174.02
2023-12-04,173.61
2023-12-01,174.23
2023-11-30,172.07
2023-11-29,170.71
2023-11-28,170.22
2023-11-27,170.73
2023-11-24,170.85
2023-11-22,171.47
2023-11-21,170.41
2023-11-20,170.53
2023-11-17,169.85
2023-11-16,169.76
2023-11-15,169.6
2023-11-14,170.27
2023-11-13,169.26
2023-11-10,169.21
2023-11-09,166.87
2023-11-08,167.4
2023-11-07,167.37
2023-11-06,166.72
2023-11-03,166.84
2023-11-02,166.47
2023-11-01,165.14
2023-10-31,162.51
2023-10-30,161.27
2023-10-27,160.12
2023-10-26,161.12
2023-10-25,162.4
2023-10-24,164.28
2023-10-23,162.47
2023-10-20,163.24
2023-10-19,165.43
2023-10-18,167.41
2023-10-17,169.05
2023-10-16,169.64
2023-10-13,168.84
2023-10-12,169.05
2023-10-11,169.52
2023-10-10,168.74
2023-10-09,168.21
2023-10-06,167.67
2023-10-05,166.12
2023-10-03,165.22
2023-10-02,167.59
2023-09-29,166.76
2023-09-28,167.81
2023-09-27,167.3
2023-09-26,166.53
2023-09-25,168.21
2023-09-22,166.93
2023-09-21,167.1
2023-09-20,168.64
2023-09-19,170.23
2023-09-18,170.68
2023-09-15,170.67
2023-09-14,172.61
2023-09-13,169.8
2023-09-12,169.74
2023-09-11,170.27
2023-09-08,169.69
2023-09-07,169.58
2023-09-06,169.67
2023-09-05,170.49
2023-09-01,169.96
2023-08-31,169.27
2023-08-30,168.45
2023-08-29,168.72
2023-08-28,167.03
2023-08-25,166.32
2023-08-24,164.69
2023-08-23,166.04
2023-08-22,164.68
2023-08-21,164.16
2023-08-18,163.49
2023-08-17,163.02
2023-08-16,164.28
2023-08-15,164.63
2023-08-14,166.83
2023-08-11,165.61
2023-08-09,165.41
2023-08-08,166.79
2023-08-07,166.61
2023-08-04,165.56
2023-08-03,167.08
2023-08-02,167.8
2023-08-01,169.15
2023-07-31,169.9
2023-07-28,169.42
2023-07-27,168.62
2023-07-26,168.09
2023-07-25,168.46
2023-07-24,167.22
2023-07-21,166.35
2023-07-20,166.27
2023-07-19,166.33
2023-07-18,165.92
2023-07-17,164.74
2023-07-14,164.23
2023-07-13,164.75
2023-07-12,164.42
2023-07-11,164.3
2023-07-10,163.01
2023-07-07,162.88
2023-07-06,163.96
2023-07-05,166.01
2023-07-03,166.26
2023-06-30,166.14
2023-06-29,164.0
2023-06-28,163.66
2023-06-27,162.9
2023-06-26,161.75
2023-06-23,162.67
2023-06-22,162.9
2023-06-21,162.69
2023-06-20,164.04
2023-06-16,164.79
2023-06-14,164.38
2023-06-13,165.04
2023-06-12,163.92
2023-06-09,162.66
2023-06-08,162.29
2023-06-07,162.11
2023-06-06,163.42
2023-06-05,162.7
2023-06-02,162.36
2023-06-01,159.9
2023-05-31,159.14
2023-05-30,159.54
2023-05-26,160.24
2023-05-25,157.85
2023-05-24,156.72
2023-05-23,158.07
2023-05-19,159.81
2023-05-18,159.75
2023-05-17,158.26
2023-05-16,156.08
2023-05-15,157.03
2023-05-12,156.83
2023-05-11,156.07
2023-05-10,155.77
2023-05-09,155.68
2023-05-08,160.93
2023-05-05,160.54
2023-05-04,157.9
2023-05-03,158.67
2023-05-02,159.9
2023-04-28,161.1
2023-04-27,160.5
2023-04-26,157.93
2023-04-25,159.18
2023-04-24,160.61
2023-04-21,161.12
2023-04-20,160.98
2023-04-19,161.89
2023-04-18,162.33
2023-04-17,162.28
2023-04-14,160.94
2023-04-13,160.47
2023-04-12,159.4
2023-04-11,160.45
2023-04-06,160.27
2023-04-05,159.87
2023-04-04,159.78
2023-04-03,161.45
2023-03-31,161.25
2023-03-29,158.66
2023-03-28,156.45
2023-03-27,157.33
2023-03-24,156.57
2023-03-23,155.34
2023-03-22,155.89
2023-03-21,158.4
2023-03-20,156.43
2023-03-17,156.18
2023-03-16,157.98
2023-03-15,156.87
2023-03-14,156.75
2023-03-13,154.02
2023-03-10,156.13
2023-03-09,159.48
2023-03-08,162.01
2023-03-07,161.47
2023-03-06,162.37
2023-03-03,163.31
2023-03-02,160.88
2023-03-01,159.01
2023-02-28,160.75
2023-02-27,160.78
2023-02-24,160.75
2023-02-23,161.85
2023-02-22,161.01
2023-02-21,160.42
2023-02-17,163.51
2023-02-16,163.75
2023-02-15,165.15
2023-02-14,163.49
2023-02-13,163.41
2023-02-10,162.31
2023-02-09,161.48
2023-02-08,163.03
2023-02-07,164.64
2023-02-06,162.42
2023-02-03,162.13
2023-02-02,162.4
2023-02-01,160.62
2023-01-31,160.32
2023-01-30,158.62
2023-01-27,160.07
2023-01-26,159.87
2023-01-25,157.72
2023-01-24,157.73
2023-01-23,157.88
2023-01-20,156.67
2023-01-19,154.93
2023-01-18,156.19
2023-01-17,157.76
2023-01-13,157.14
2023-01-12,156.89
2023-01-11,156.68
2023-01-10,155.01
2023-01-09,154.62
2023-01-06,155.55
2023-01-05,154.05
2023-01-04,154.53
2023-01-03,154.02
