Date,Price
2025-01-06,45.65
2025-01-03,45.65
2025-01-02,45.63
2024-12-31,45.78
2024-12-30,45.18
2024-12-27,45.27
2024-12-24,44.67
2024-12-23,44.61
2024-12-20,44.48
2024-12-19,44.47
2024-12-18,44.66
2024-12-17,44.4
2024-12-16,44.83
2024-12-13,45.54
2024-12-12,45.19
2024-12-11,45.43
2024-12-10,45.55
2024-12-09,45.85
2024-12-06,46.28
2024-12-05,46.73
2024-12-04,46.07
2024-12-03,44.98
2024-12-02,45.06
2024-11-29,45.3
2024-11-28,44.61
2024-11-27,44.33
2024-11-26,44.64
2024-11-25,45.76
2024-11-22,45.13
2024-11-21,44.84
2024-11-20,44.58
2024-11-19,45.06
2024-11-18,45.62
2024-11-15,44.94
2024-11-14,44.31
2024-11-13,43.62
2024-11-12,43.78
2024-11-11,45.39
2024-11-08,44.87
2024-11-07,45.19
2024-11-06,45.08
2024-11-05,45.13
2024-11-04,45.15
2024-11-01,45.37
2024-10-31,43.57
2024-10-30,43.94
2024-10-29,44.38
2024-10-28,44.75
2024-10-25,44.06
2024-10-24,44.39
2024-10-23,44.2
2024-10-22,44.56
2024-10-21,45.05
2024-10-18,45.06
2024-10-17,45.06
2024-10-16,44.29
2024-10-15,44.35
2024-10-14,44.4
2024-10-11,44.02
2024-10-10,43.98
2024-10-09,43.76
2024-10-08,43.37
2024-10-07,43.48
2024-10-04,43.62
2024-10-03,43.14
2024-10-02,43.77
2024-10-01,44.1
2024-09-30,44.0
2024-09-27,44.31
2024-09-26,44.1
2024-09-25,43.74
2024-09-24,43.88
2024-09-23,43.28
2024-09-20,43.44
2024-09-19,43.8
2024-09-18,42.77
2024-09-17,43.1
2024-09-16,43.46
2024-09-13,43.41
2024-09-12,42.67
2024-09-11,42.6
2024-09-10,43.36
2024-09-09,44.31
2024-09-06,44.13
2024-09-05,44.27
2024-09-04,43.39
2024-09-03,44.4
2024-09-02,44.03
2024-08-30,44.25
2024-08-29,44.12
2024-08-28,44.16
2024-08-27,45.01
2024-08-26,45.89
2024-08-23,45.35
2024-08-22,45.61
2024-08-21,46.29
2024-08-20,46.25
2024-08-19,45.99
2024-08-16,45.7
2024-08-15,45.62
2024-08-14,44.45
2024-08-13,43.96
2024-08-12,43.85
2024-08-09,43.65
2024-08-08,43.43
2024-08-07,43.95
2024-08-06,43.0
2024-08-05,42.26
2024-08-02,43.9
2024-08-01,45.0
2024-07-31,46.37
2024-07-30,46.66
2024-07-29,46.65
2024-07-26,46.12
2024-07-25,45.47
2024-07-24,46.04
2024-07-23,46.26
2024-07-22,46.15
2024-07-19,45.86
2024-07-18,45.68
2024-07-17,45.67
2024-07-16,45.5
2024-07-15,45.98
2024-07-12,45.87
2024-07-11,45.12
2024-07-10,44.97
2024-07-09,44.72
2024-07-08,44.84
2024-07-05,45.03
2024-07-04,45.14
2024-07-03,44.58
2024-07-02,43.96
2024-07-01,44.82
2024-06-28,44.51
2024-06-27,44.27
2024-06-26,44.65
2024-06-25,44.81
2024-06-24,45.0
2024-06-21,43.89
2024-06-20,44.27
2024-06-19,44.18
2024-06-18,44.24
2024-06-17,43.88
2024-06-14,43.55
2024-06-13,44.3
2024-06-12,44.42
2024-06-11,44.34
2024-06-10,45.4
2024-06-07,45.69
2024-06-06,45.67
2024-06-05,44.39
2024-06-04,44.39
2024-06-03,45.48
2024-05-31,44.4
2024-05-30,46.68
2024-05-29,46.5
2024-05-28,46.62
2024-05-27,47.7
2024-05-24,47.8
2024-05-23,47.95
2024-05-22,48.42
2024-05-21,48.75
2024-05-20,48.76
2024-05-17,48.54
2024-05-16,48.61
2024-05-15,48.29
2024-05-14,47.52
2024-05-13,48.6
2024-05-10,48.68
2024-05-09,48.32
2024-05-08,48.12
2024-05-07,47.98
2024-05-06,47.11
2024-05-03,46.49
2024-05-02,46.66
2024-04-30,46.97
2024-04-29,46.79
2024-04-26,46.35
2024-04-25,46.32
2024-04-24,46.4
2024-04-23,46.57
2024-04-22,46.51
2024-04-19,45.65
2024-04-18,45.5
2024-04-17,44.95
2024-04-16,44.59
2024-04-15,45.17
2024-04-12,45.12
2024-04-11,45.02
2024-04-10,45.84
2024-04-09,45.52
2024-04-08,45.9
2024-04-05,45.01
2024-04-04,45.72
2024-04-03,45.13
2024-04-02,45.02
2024-03-28,45.39
2024-03-27,44.8
2024-03-26,44.43
2024-03-25,43.88
2024-03-22,43.72
2024-03-21,43.62
2024-03-20,43.2
2024-03-19,42.38
2024-03-18,42.54
2024-03-15,42.4
2024-03-14,42.15
2024-03-13,42.59
2024-03-12,42.7
2024-03-11,42.49
2024-03-08,42.65
2024-03-07,42.52
2024-03-06,42.08
2024-03-05,41.63
2024-03-04,41.6
2024-03-01,42.43
2024-02-29,42.63
2024-02-28,43.35
2024-02-27,43.13
2024-02-26,42.82
2024-02-23,43.02
2024-02-22,43.13
2024-02-21,43.06
2024-02-20,42.95
2024-02-19,43.03
2024-02-16,43.22
2024-02-15,43.21
2024-02-14,42.99
2024-02-13,43.09
2024-02-12,43.0
2024-02-09,42.18
2024-02-08,42.14
2024-02-07,42.46
2024-02-06,42.75
2024-02-05,43.66
2024-02-02,44.12
2024-02-01,43.78
2024-01-31,43.71
2024-01-30,43.67
2024-01-29,43.52
2024-01-26,43.35
2024-01-25,43.45
2024-01-24,43.73
2024-01-23,43.18
2024-01-22,42.66
2024-01-19,42.28
2024-01-18,42.58
2024-01-17,42.34
2024-01-16,42.36
2024-01-15,42.57
2024-01-12,42.3
2024-01-11,42.12
2024-01-10,42.64
2024-01-09,42.7
2024-01-08,43.5
2024-01-05,43.11
2024-01-04,43.1
2024-01-03,43.03
2024-01-02,43.52
2023-12-29,42.7
2023-12-28,42.67
2023-12-27,42.86
2023-12-22,42.53
2023-12-21,42.45
2023-12-20,42.71
2023-12-19,42.78
2023-12-18,43.04
2023-12-15,43.56
2023-12-14,43.57
2023-12-13,44.07
2023-12-12,43.96
2023-12-11,44.4
2023-12-08,44.12
2023-12-07,43.78
2023-12-06,43.44
2023-12-05,42.8
2023-12-04,43.17
2023-12-01,42.09
2023-11-30,42.27
2023-11-29,37.42
2023-11-28,37.52
2023-11-27,37.09
2023-11-24,37.32
2023-11-23,36.82
2023-11-22,36.52
2023-11-21,36.86
2023-11-20,36.92
2023-11-17,36.8
2023-11-16,36.74
2023-11-15,36.62
2023-11-14,36.44
2023-11-13,36.14
2023-11-10,35.32
2023-11-09,35.85
2023-11-08,35.61
2023-11-07,35.77
2023-11-06,35.94
2023-11-03,36.14
2023-11-02,35.62
2023-11-01,35.23
2023-10-31,35.2
2023-10-30,35.12
2023-10-27,34.91
2023-10-26,35.04
2023-10-25,34.5
2023-10-24,34.54
2023-10-23,34.45
2023-10-20,34.9
2023-10-19,35.74
2023-10-18,36.39
2023-10-17,36.4
2023-10-16,36.41
2023-10-13,36.2
2023-10-12,36.7
2023-10-11,36.87
2023-10-10,37.02
2023-10-09,36.86
2023-10-06,37.03
2023-10-05,36.04
2023-10-04,35.47
2023-10-03,35.49
2023-10-02,35.57
2023-09-29,35.52
2023-09-28,34.94
2023-09-27,34.83
2023-09-26,40.59
2023-09-25,40.76
2023-09-22,41.48
2023-09-21,42.59
2023-09-20,42.74
2023-09-19,41.54
2023-09-18,40.93
2023-09-15,41.89
2023-09-14,41.88
2023-09-13,41.08
2023-09-12,40.42
2023-09-11,39.65
2023-09-08,39.04
2023-09-07,38.79
2023-09-06,38.99
2023-09-05,40.32
2023-09-04,40.57
2023-09-01,40.59
2023-08-31,40.37
2023-08-30,41.43
2023-08-29,42.32
2023-08-28,41.76
2023-08-25,41.06
2023-08-24,40.73
2023-08-23,40.26
2023-08-22,40.81
2023-08-21,40.99
2023-08-18,40.97
2023-08-17,41.31
2023-08-16,41.76
2023-08-15,41.79
2023-08-14,42.32
2023-08-11,42.36
2023-08-10,42.36
2023-08-09,42.15
2023-08-08,41.68
2023-08-07,41.89
2023-08-04,41.3
2023-08-03,40.94
2023-08-02,40.76
2023-08-01,41.16
2023-07-31,41.29
2023-07-28,41.45
2023-07-27,41.59
2023-07-26,41.1
2023-07-25,41.38
2023-07-24,40.88
2023-07-21,40.65
2023-07-20,40.27
2023-07-19,39.61
2023-07-18,39.99
2023-07-17,39.64
2023-07-14,40.03
2023-07-13,40.12
2023-07-12,40.84
2023-07-11,40.76
2023-07-10,41.06
2023-07-07,41.01
2023-07-06,41.13
2023-07-05,41.37
2023-07-04,41.54
2023-07-03,40.79
2023-06-30,41.24
2023-06-29,40.33
2023-06-28,39.88
2023-06-27,39.96
2023-06-26,39.76
2023-06-23,39.82
2023-06-22,39.09
2023-06-21,38.95
2023-06-20,39.14
2023-06-19,38.93
2023-06-16,38.58
2023-06-15,38.71
2023-06-14,38.91
2023-06-13,38.63
2023-06-12,38.9
2023-06-09,39.04
2023-06-08,38.94
2023-06-07,39.13
2023-06-06,39.25
2023-06-05,39.11
2023-06-02,39.6
2023-06-01,40.0
2023-05-31,39.8
2023-05-30,40.48
2023-05-29,40.71
2023-05-26,40.47
2023-05-25,40.2
2023-05-24,40.21
2023-05-23,41.61
2023-05-22,40.9
2023-05-19,40.67
2023-05-18,40.28
2023-05-17,39.7
2023-05-16,39.8
2023-05-15,39.75
2023-05-12,39.2
2023-05-11,38.79
2023-05-10,38.6
2023-05-09,39.05
2023-05-08,39.4
2023-05-05,39.24
2023-05-04,38.39
2023-05-03,39.67
2023-05-02,39.15
2023-04-28,39.84
2023-04-27,39.48
2023-04-26,39.59
2023-04-25,39.39
2023-04-24,39.79
2023-04-21,39.6
2023-04-20,39.9
2023-04-19,39.74
2023-04-18,39.26
2023-04-17,38.82
2023-04-14,39.4
2023-04-13,39.52
2023-04-12,38.85
2023-04-11,39.25
2023-04-06,37.89
2023-04-05,37.03
2023-04-04,37.6
2023-04-03,37.0
2023-03-31,36.74
2023-03-30,36.77
2023-03-29,36.26
2023-03-28,35.79
2023-03-27,36.33
2023-03-24,36.22
2023-03-23,37.05
2023-03-22,37.56
2023-03-21,38.28
2023-03-20,37.29
2023-03-17,36.11
2023-03-16,37.46
2023-03-15,36.24
2023-03-14,38.62
2023-03-13,39.75
2023-03-10,42.37
2023-03-09,43.56
2023-03-08,43.76
2023-03-07,43.19
2023-03-06,43.5
2023-03-03,43.73
2023-03-02,43.52
2023-03-01,43.33
2023-02-28,43.06
2023-02-27,42.51
2023-02-24,41.92
2023-02-23,42.13
2023-02-22,42.49
2023-02-21,42.97
2023-02-20,43.16
2023-02-17,43.01
2023-02-16,43.32
2023-02-15,42.6
2023-02-14,42.22
2023-02-13,42.46
2023-02-10,42.42
2023-02-09,42.9
2023-02-08,42.66
2023-02-07,42.33
2023-02-06,42.35
2023-02-03,43.07
2023-02-02,42.97
2023-02-01,43.47
2023-01-31,43.38
2023-01-30,43.49
2023-01-27,43.35
2023-01-26,43.18
2023-01-25,42.91
2023-01-24,42.84
2023-01-23,42.9
2023-01-20,42.86
2023-01-19,42.14
2023-01-18,41.68
2023-01-17,41.76
2023-01-16,41.9
2023-01-13,41.94
2023-01-12,42.69
2023-01-11,42.76
2023-01-10,43.16
2023-01-09,42.45
2023-01-06,42.55
2023-01-05,42.22
2023-01-04,43.36
2023-01-03,44.92
2023-01-02,44.6
