Date,Price
2025-03-10,144.86
2025-03-07,145.92
2025-03-06,146.31
2025-03-05,147.99
2025-03-04,149.82
2025-03-03,151.32
2025-02-28,152.85
2025-02-27,151.05
2025-02-26,150.46
2025-02-25,151.29
2025-02-24,150.99
2025-02-21,150.86
2025-02-20,151.15
2025-02-19,152.05
2025-02-18,151.35
2025-02-14,150.58
2025-02-13,152.18
2025-02-12,151.69
2025-02-11,152.28
2025-02-10,152.16
2025-02-07,151.57
2025-02-06,152.12
2025-02-05,151.53
2025-02-04,151.06
2025-02-03,151.41
2025-01-31,150.12
2025-01-30,150.58
2025-01-29,149.45
2025-01-28,149.16
2025-01-27,148.08
2025-01-24,146.51
2025-01-23,147.83
2025-01-22,147.11
2025-01-21,147.03
2025-01-17,147.42
2025-01-16,146.83
2025-01-15,146.29
2025-01-14,144.9
2025-01-13,145.65
2025-01-10,144.75
2025-01-08,145.92
2025-01-07,145.1
2025-01-06,145.3
2025-01-03,146.68
2025-01-02,146.39
2024-12-31,145.47
2024-12-30,145.29
2024-12-27,145.49
2024-12-23,145.83
2024-12-20,145.52
2024-12-19,144.44
2024-12-18,143.75
2024-12-17,146.45
2024-12-16,146.75
2024-12-13,146.81
2024-12-12,147.45
2024-12-11,147.8
2024-12-10,147.17
2024-12-09,146.95
2024-12-06,148.4
2024-12-05,147.95
2024-12-04,148.63
2024-12-03,148.87
2024-12-02,149.19
2024-11-29,148.14
2024-11-27,147.6
2024-11-26,148.14
2024-11-25,147.39
2024-11-22,148.01
2024-11-21,145.79
2024-11-20,144.19
2024-11-19,143.77
2024-11-18,143.84
2024-11-15,143.58
2024-11-14,144.4
2024-11-13,144.75
2024-11-12,144.54
2024-11-11,144.68
2024-11-08,143.54
2024-11-07,142.22
2024-11-06,142.33
2024-11-05,138.94
2024-11-04,137.9
2024-11-01,138.42
2024-10-31,137.96
2024-10-30,139.27
2024-10-29,140.31
2024-10-28,140.25
2024-10-25,140.0
2024-10-24,140.83
2024-10-23,140.88
2024-10-22,141.43
2024-10-21,141.45
2024-10-18,142.38
2024-10-17,142.59
2024-10-16,141.41
2024-10-15,141.27
2024-10-14,140.51
2024-10-11,139.83
2024-10-10,139.21
2024-10-09,139.23
2024-10-08,137.96
2024-10-07,137.3
2024-10-04,138.46
2024-10-03,137.8
2024-10-02,138.18
2024-10-01,138.27
2024-09-30,137.54
2024-09-27,136.87
2024-09-26,136.51
2024-09-25,136.56
2024-09-24,136.98
2024-09-23,137.31
2024-09-20,136.45
2024-09-19,137.07
2024-09-18,136.73
2024-09-17,136.71
2024-09-16,137.08
2024-09-13,136.93
2024-09-12,136.22
2024-09-11,136.31
2024-09-10,136.14
2024-09-09,135.69
2024-09-06,133.83
2024-09-05,135.55
2024-09-04,136.14
2024-09-03,136.42
2024-08-30,137.24
2024-08-29,136.46
2024-08-28,135.05
2024-08-27,134.7
2024-08-26,134.57
2024-08-23,134.22
2024-08-22,134.0
2024-08-21,133.97
2024-08-20,133.19
2024-08-19,133.96
2024-08-16,133.75
2024-08-15,133.22
2024-08-14,131.67
2024-08-13,132.03
2024-08-12,131.28
2024-08-09,131.2
2024-08-08,131.35
2024-08-07,129.85
2024-08-06,129.35
2024-08-05,129.1
2024-08-02,131.05
2024-08-01,134.07
2024-07-31,134.95
2024-07-30,134.84
2024-07-29,134.1
2024-07-26,134.27
2024-07-25,132.33
2024-07-24,131.82
2024-07-23,132.79
2024-07-22,132.83
2024-07-18,132.24
2024-07-17,133.0
2024-07-16,133.14
2024-07-15,131.96
2024-07-12,131.74
2024-07-11,131.35
2024-07-10,131.99
2024-07-09,130.72
2024-07-08,130.8
2024-07-05,130.67
2024-07-03,130.67
2024-07-02,131.13
2024-07-01,131.0
2024-06-28,131.06
2024-06-27,131.22
2024-06-26,131.52
2024-06-25,131.9
2024-06-24,131.93
2024-06-21,131.63
2024-06-20,131.1
2024-06-18,130.55
2024-06-17,130.24
2024-06-14,129.48
2024-06-13,129.3
2024-06-12,128.92
2024-06-11,129.57
2024-06-10,139.96
2024-06-07,138.84
2024-06-06,138.48
2024-06-05,138.44
2024-06-04,137.92
2024-06-03,137.84
2024-05-31,138.19
2024-05-30,136.85
2024-05-29,136.49
2024-05-28,136.92
2024-05-24,138.26
2024-05-23,138.05
2024-05-22,139.36
2024-05-21,139.4
2024-05-20,139.44
2024-05-17,139.48
2024-05-16,139.25
2024-05-15,138.86
2024-05-14,138.53
2024-05-13,138.88
2024-05-10,139.76
2024-05-09,139.1
2024-05-08,138.62
2024-05-07,138.5
2024-05-06,137.87
2024-05-03,137.7
2024-05-02,137.55
2024-04-30,136.8
2024-04-29,138.07
2024-04-26,137.57
2024-04-25,137.6
2024-04-24,138.8
2024-04-23,138.9
2024-04-22,138.64
2024-04-19,137.43
2024-04-18,136.62
2024-04-17,137.12
2024-04-16,136.88
2024-04-15,137.49
2024-04-12,138.7
2024-04-11,138.6
2024-04-10,138.42
2024-04-09,138.33
2024-04-08,138.07
2024-04-05,138.99
2024-04-04,137.84
2024-04-03,139.15
2024-04-02,140.07
2024-03-28,140.87
2024-03-27,140.47
2024-03-26,139.45
2024-03-25,139.24
2024-03-22,139.73
2024-03-21,139.52
2024-03-20,139.6
2024-03-19,138.85
2024-03-18,137.95
2024-03-15,137.86
2024-03-14,137.39
2024-03-13,137.45
2024-03-12,137.71
2024-03-11,137.19
2024-03-08,136.56
2024-03-07,137.25
2024-03-06,136.58
2024-03-05,136.09
2024-03-04,136.61
2024-03-01,136.64
2024-02-29,136.87
2024-02-28,136.63
2024-02-27,136.55
2024-02-26,136.53
2024-02-23,137.33
2024-02-22,136.71
2024-02-21,135.71
2024-02-20,135.19
2024-02-16,135.63
2024-02-15,135.92
2024-02-14,135.45
2024-02-13,134.25
2024-02-12,135.01
2024-02-09,134.25
2024-02-08,134.89
2024-02-07,135.54
2024-02-06,135.14
2024-02-05,135.47
2024-02-02,135.54
2024-02-01,135.51
2024-01-31,134.07
2024-01-30,135.09
2024-01-29,134.52
2024-01-26,133.91
2024-01-24,132.55
2024-01-23,133.71
2024-01-22,133.22
2024-01-19,132.91
2024-01-18,132.19
2024-01-17,131.6
2024-01-16,132.14
2024-01-12,131.67
2024-01-11,130.82
2024-01-10,130.33
2024-01-09,130.83
2024-01-08,130.03
2023-12-29,128.17
2023-12-28,127.66
2023-12-22,127.88
2023-12-21,127.28
2023-12-20,126.66
2023-12-19,127.66
2023-12-18,127.82
2023-12-15,127.35
2023-12-14,127.39
2023-12-13,129.36
2023-12-12,128.63
2023-12-11,128.96
2023-12-08,127.81
2023-12-07,127.32
2023-12-06,127.0
2023-12-05,127.35
2023-12-04,127.21
2023-12-01,127.31
2023-11-30,125.6
2023-11-29,123.9
2023-11-28,123.97
2023-11-27,124.72
2023-11-24,125.18
2023-11-22,125.08
2023-11-21,124.22
2023-11-20,124.02
2023-11-17,124.21
2023-11-16,123.94
2023-11-15,124.68
2023-11-14,125.32
2023-11-13,125.84
2023-11-10,125.41
2023-11-09,124.24
2023-11-08,124.57
2023-11-07,125.21
2023-11-06,125.0
2023-11-03,125.31
2023-11-02,125.17
2023-11-01,124.89
2023-10-31,123.75
2023-10-30,122.53
2023-10-27,121.51
2023-10-26,123.35
2023-10-25,123.29
2023-10-24,123.22
2023-10-23,122.46
2023-10-20,123.46
2023-10-19,124.84
2023-10-18,125.97
2023-10-17,126.81
2023-10-16,126.65
2023-10-13,126.14
2023-10-12,125.72
2023-10-11,126.15
2023-10-10,126.41
2023-10-09,126.39
2023-10-06,125.18
2023-10-05,124.66
2023-10-03,124.52
2023-10-02,125.25
2023-09-29,125.78
2023-09-28,126.37
2023-09-27,126.25
2023-09-26,126.28
2023-09-25,127.22
2023-09-22,126.58
2023-09-21,126.23
2023-09-20,126.89
2023-09-19,127.05
2023-09-18,127.32
2023-09-15,127.6
2023-09-14,128.39
2023-09-13,126.21
2023-09-12,126.34
2023-09-11,126.17
2023-09-08,126.21
2023-09-07,125.97
2023-09-06,125.33
2023-09-05,126.0
2023-09-01,126.29
2023-08-31,125.04
2023-08-30,124.57
2023-08-29,125.46
2023-08-28,124.44
2023-08-25,124.42
2023-08-24,123.08
2023-08-23,123.69
2023-08-22,122.84
2023-08-21,122.71
2023-08-18,123.31
2023-08-17,122.84
2023-08-16,123.3
2023-08-15,123.57
2023-08-14,124.69
2023-08-11,123.96
2023-08-10,123.7
2023-08-09,123.6
2023-08-08,123.59
2023-08-07,123.39
2023-08-04,122.75
2023-08-03,123.67
2023-08-02,124.18
2023-08-01,124.08
2023-07-31,124.28
2023-07-28,124.42
2023-07-27,124.63
2023-07-26,124.38
2023-07-25,125.03
2023-07-24,124.71
2023-07-21,123.75
2023-07-20,123.39
2023-07-19,122.14
2023-07-18,121.6
2023-07-17,121.11
2023-07-14,120.84
2023-07-13,121.51
2023-07-12,122.21
2023-07-11,122.55
2023-07-10,122.49
2023-07-07,121.81
2023-07-06,123.37
2023-07-05,124.01
2023-07-03,124.69
2023-06-30,124.74
2023-06-29,123.71
2023-06-28,123.24
2023-06-27,122.85
2023-06-26,122.38
2023-06-23,122.86
2023-06-22,122.64
2023-06-21,122.8
2023-06-20,123.29
2023-06-16,123.84
2023-06-15,124.13
2023-06-14,123.54
2023-06-13,124.17
2023-06-12,124.06
2023-06-09,123.6
2023-06-08,123.47
2023-06-07,123.15
2023-06-06,123.27
2023-06-05,128.3
2023-06-02,127.97
2023-06-01,126.41
2023-05-31,126.43
2023-05-30,125.98
2023-05-26,127.06
2023-05-25,126.4
2023-05-24,126.64
2023-05-23,127.68
2023-05-22,127.94
2023-05-19,128.58
2023-05-18,128.47
2023-05-17,127.99
2023-05-16,127.55
2023-05-15,128.44
2023-05-12,128.35
2023-05-11,127.74
2023-05-10,127.59
2023-05-09,127.51
2023-05-08,127.3
2023-05-05,126.82
2023-05-04,125.98
2023-05-03,125.81
2023-05-02,127.02
2023-04-28,127.74
2023-04-27,127.47
2023-04-26,126.04
2023-04-25,127.81
2023-04-24,128.08
2023-04-21,128.08
2023-04-20,128.03
2023-04-19,128.14
2023-04-18,128.43
2023-04-17,128.81
2023-04-14,128.07
2023-04-13,128.13
2023-04-12,128.03
2023-04-11,128.41
2023-04-06,128.01
2023-04-05,127.71
2023-04-04,126.68
2023-04-03,127.97
2023-03-31,127.19
2023-03-29,125.91
2023-03-28,125.36
2023-03-27,125.36
2023-03-24,124.86
2023-03-23,123.18
2023-03-22,124.02
2023-03-21,125.62
2023-03-20,125.34
2023-03-17,124.12
2023-03-16,126.28
2023-03-15,126.01
2023-03-14,125.31
2023-03-13,123.9
2023-03-09,127.11
2023-03-08,128.57
2023-03-07,128.04
2023-03-06,128.57
2023-03-03,129.14
2023-03-02,128.2
2023-03-01,126.71
2023-02-28,127.72
2023-02-27,128.95
2023-02-24,129.1
2023-02-23,129.55
2023-02-22,128.94
2023-02-21,128.99
2023-02-17,130.15
2023-02-16,129.13
2023-02-15,129.73
2023-02-14,129.34
2023-02-13,129.78
2023-02-10,129.45
2023-02-09,127.69
2023-02-08,127.98
2023-02-07,128.76
2023-02-06,128.15
2023-02-03,126.86
2023-02-02,126.81
2023-02-01,127.45
2023-01-31,128.0
2023-01-30,126.72
2023-01-27,127.34
2023-01-26,128.05
2023-01-25,127.46
2023-01-24,127.74
2023-01-23,127.49
2023-01-20,127.47
2023-01-19,126.85
2023-01-18,127.3
2023-01-17,129.19
2023-01-13,128.68
2023-01-12,128.31
2023-01-11,128.27
2023-01-10,128.63
2023-01-09,128.35
2023-01-06,130.14
2023-01-05,129.28
2023-01-04,129.22
2023-01-03,129.39
